0.00,1.00,1.00,0.60,0.52,0.33,0.42,0.16,0.16,0.19,0.20,0.01,0.15,0.06,0.05,0.08,0.05,0.10,0.04,0.11,0.05,0.04,0.05,0.09,0.01,0.01,0.04,0.06,0.05,0.05,0.02,0.01,0.04,0.01,0.04,0.05,0.03,0.03,0.02,0.04,0.02,0.01,0.02,0.02,0.02,0.04,0.03,0.02,0.03,0.04,0.01,0.00,0.01,0.03,0.01,0.04,0.03,0.01,0.03,0.03,0.02,0.03,0.02,0.02,0.01,0.01,0.00,0.02,0.03,0.02,0.01,0.01,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.40,0.16,0.20,0.58,0.13,0.06,0.11,0.12,0.08,0.03,0.00,0.00,0.01,0.09,0.05,0.00,0.11,0.01,0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.03,0.03,0.03,0.05,0.00,0.05,0.00,0.06,0.04,0.02,0.04,0.03,0.00,0.04,0.01,0.01,0.00,0.03,0.04,0.04,0.00,0.01,0.01,0.04,0.00,0.02,0.02,0.01,0.00,0.00,0.02,0.04,0.01,0.03,0.02,0.02,0.01,0.01,0.03,0.00,0.01,0.00,0.02,0.03,0.00,0.01,0.29,0.22,0.06,0.06,0.05,0.02,0.02,0.04,0.05,0.04,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.32,0.37,0.00,0.01,0.24,0.09,0.00,0.19,0.00,0.12,0.12,0.03,0.04,0.00,0.00,0.09,0.00,0.00,0.01,0.02,0.04,0.00,0.07,0.00,0.05,0.06,0.00,0.04,0.00,0.00,0.01,0.05,0.00,0.02,0.03,0.03,0.04,0.03,0.04,0.00,0.04,0.00,0.00,0.03,0.04,0.00,0.02,0.00,0.00,0.04,0.00,0.03,0.00,0.02,0.04,0.02,0.00,0.02,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.02,0.00,0.01,0.00,0.01,0.17,0.11,0.11,0.10,0.00,0.04,0.02,0.04,0.06,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.02,0.11,0.06,0.02,0.01,0.02,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.22,0.14,0.10,0.12,0.10,0.09,0.11,0.00,0.12,0.00,0.04,0.09,0.00,0.08,0.08,0.00,0.04,0.04,0.00,0.01,0.01,0.02,0.02,0.04,0.01,0.00,0.01,0.04,0.01,0.05,0.02,0.02,0.01,0.00,0.01,0.00,0.03,0.01,0.01,0.02,0.00,0.00,0.00,0.04,0.03,0.02,0.01,0.01,0.02,0.01,0.00,0.03,0.04,0.00,0.02,0.01,0.02,0.02,0.02,0.00,0.01,0.01,0.01,0.01,0.00,0.02,0.30,0.01,0.07,0.07,0.09,0.06,0.03,0.00,0.02,0.00,0.02,0.04,0.00,0.03,0.03,0.03,0.00,0.16,0.00,0.00,0.00,0.01,0.00,0.16,0.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.13,0.06,0.00,0.14,0.01,0.13,0.00,0.00,0.12,0.00,0.00,0.07,0.02,0.00,0.01,0.03,0.03,0.00,0.03,0.02,0.00,0.01,0.02,0.01,0.05,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.05,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.03,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.01,0.02,0.02,0.03,0.02,0.00,0.02,0.00,0.23,0.07,0.11,0.01,0.07,0.06,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.02,0.02,0.00,0.15,0.00,0.00,0.01,0.02,0.00,0.19,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.29,0.00,0.00,0.06,0.18,0.02,0.11,0.00,0.11,0.10,0.06,0.10,0.05,0.03,0.05,0.00,0.00,0.00,0.04,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.02,0.03,0.02,0.01,0.03,0.03,0.00,0.00,0.00,0.02,0.00,0.03,0.04,0.04,0.02,0.00,0.04,0.04,0.01,0.01,0.02,0.00,0.01,0.01,0.02,0.00,0.00,0.03,0.00,0.01,0.01,0.00,0.03,0.01,0.00,0.03,0.03,0.00,0.00,0.02,0.00,0.04,0.07,0.06,0.07,0.02,0.02,0.01,0.02,0.00,0.02,0.03,0.02,0.04,0.02,0.00,0.00,0.00,0.12,0.03,0.04,0.01,0.02,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.13,0.15,0.00,0.02,0.10,0.10,0.13,0.00,0.00,0.00,0.00,0.05,0.05,0.07,0.01,0.03,0.07,0.06,0.00,0.06,0.05,0.06,0.04,0.06,0.04,0.04,0.04,0.01,0.00,0.04,0.02,0.00,0.00,0.03,0.03,0.01,0.00,0.02,0.01,0.04,0.00,0.01,0.01,0.01,0.00,0.03,0.03,0.01,0.03,0.00,0.02,0.00,0.00,0.03,0.02,0.02,0.03,0.00,0.02,0.03,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.23,0.20,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.05,0.00,0.00,0.02,0.01,0.00,0.00,0.16,0.06,0.06,0.00,0.00,0.02,0.03,0.02
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.06,0.16,0.09,0.07,0.00,0.14,0.00,0.01,0.00,0.07,0.00,0.02,0.02,0.00,0.03,0.02,0.07,0.07,0.07,0.04,0.01,0.04,0.05,0.07,0.05,0.03,0.03,0.00,0.02,0.03,0.00,0.01,0.03,0.00,0.00,0.00,0.02,0.02,0.01,0.02,0.04,0.03,0.03,0.00,0.01,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.01,0.02,0.01,0.01,0.02,0.00,0.01,0.02,0.02,0.00,0.09,0.04,0.01,0.10,0.07,0.00,0.02,0.00,0.00,0.04,0.00,0.01,0.01,0.00,0.01,0.03,0.06,0.00,0.00,0.03,0.00,0.00,0.00,0.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.00,0.00,0.06,0.13,0.03,0.00,0.03,0.00,0.10,0.00,0.02,0.00,0.04,0.06,0.06,0.00,0.02,0.06,0.01,0.01,0.02,0.00,0.02,0.03,0.03,0.04,0.04,0.02,0.01,0.00,0.04,0.03,0.01,0.00,0.00,0.01,0.04,0.01,0.02,0.03,0.01,0.00,0.00,0.00,0.02,0.03,0.00,0.00,0.02,0.01,0.01,0.03,0.01,0.03,0.02,0.01,0.00,0.01,0.00,0.01,0.01,0.03,0.01,0.00,0.00,0.00,0.05,0.01,0.00,0.00,0.03,0.03,0.01,0.03,0.02,0.02,0.00,0.03,0.02,0.03,0.02,0.08,0.00,0.00,0.00,0.03,0.00,0.06,0.02
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.04,0.00,0.01,0.00,0.00,0.08,0.00,0.00,0.00,0.08,0.06,0.00,0.07,0.02,0.00,0.02,0.00,0.02,0.00,0.06,0.00,0.05,0.05,0.00,0.00,0.05,0.00,0.04,0.03,0.04,0.00,0.05,0.06,0.04,0.00,0.00,0.01,0.05,0.04,0.00,0.03,0.00,0.03,0.01,0.01,0.02,0.00,0.00,0.03,0.00,0.00,0.02,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.11,0.00,0.07,0.02,0.05,0.02,0.03,0.00,0.00,0.03,0.00,0.00,0.02,0.00,0.02,0.14,0.11,0.00,0.01,0.00,0.01,0.10,0.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.04,0.07,0.06,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.05,0.01,0.00,0.04,0.05,0.00,0.06,0.00,0.00,0.05,0.04,0.00,0.00,0.03,0.02,0.02,0.02,0.02,0.00,0.04,0.04,0.04,0.04,0.04,0.01,0.00,0.00,0.03,0.04,0.01,0.00,0.02,0.00,0.01,0.01,0.02,0.02,0.00,0.00,0.02,0.02,0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.08,0.11,0.08,0.00,0.05,0.02,0.06,0.01,0.03,0.00,0.02,0.04,0.04,0.00,0.00,0.00,0.07,0.06,0.00,0.00,0.03,0.00,0.01
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.14,0.08,0.00,0.00,0.05,0.03,0.00,0.00,0.07,0.05,0.03,0.07,0.01,0.00,0.01,0.00,0.04,0.01,0.01,0.00,0.00,0.03,0.00,0.01,0.03,0.04,0.02,0.02,0.05,0.02,0.03,0.00,0.01,0.03,0.00,0.00,0.01,0.00,0.01,0.04,0.02,0.00,0.02,0.03,0.00,0.02,0.03,0.04,0.01,0.02,0.00,0.00,0.03,0.01,0.02,0.00,0.00,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.09,0.08,0.00,0.02,0.01,0.01,0.01,0.03,0.02,0.00,0.00,0.03,0.03,0.02,0.10,0.00,0.03,0.02,0.00,0.00,0.07,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.00,0.11,0.07,0.00,0.00,0.00,0.10,0.00,0.09,0.00,0.01,0.00,0.00,0.04,0.00,0.05,0.03,0.05,0.04,0.00,0.01,0.00,0.02,0.03,0.03,0.01,0.04,0.03,0.02,0.00,0.00,0.03,0.00,0.01,0.03,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.03,0.03,0.00,0.01,0.04,0.03,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.05,0.00,0.00,0.00,0.02,0.03,0.03,0.04,0.02,0.03,0.00,0.06,0.02,0.00,0.00,0.02,0.00,0.04
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.05,0.11,0.02,0.00,0.00,0.01,0.00,0.07,0.04,0.06,0.02,0.00,0.04,0.05,0.00,0.04,0.03,0.01,0.05,0.04,0.00,0.02,0.03,0.00,0.04,0.02,0.01,0.01,0.00,0.03,0.02,0.00,0.01,0.04,0.04,0.01,0.00,0.02,0.02,0.02,0.03,0.02,0.04,0.00,0.02,0.00,0.03,0.00,0.03,0.01,0.00,0.02,0.02,0.02,0.01,0.01,0.00,0.02,0.00,0.00,0.07,0.00,0.00,0.06,0.04,0.06,0.00,0.04,0.05,0.03,0.02,0.00,0.00,0.01,0.03,0.00,0.12,0.00,0.03,0.00,0.00,0.12,0.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.04,0.01,0.00,0.01,0.01,0.08,0.06,0.09,0.05,0.07,0.02,0.07,0.06,0.05,0.05,0.00,0.00,0.05,0.00,0.04,0.00,0.05,0.00,0.00,0.00,0.04,0.00,0.04,0.03,0.04,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.00,0.02,0.01,0.00,0.02,0.00,0.01,0.02,0.01,0.00,0.02,0.02,0.01,0.00,0.03,0.03,0.00,0.02,0.01,0.02,0.01,0.00,0.00,0.00,0.07,0.00,0.07,0.06,0.03,0.04,0.00,0.00,0.00,0.01,0.00,0.02,0.00,0.01,0.00,0.00,0.11,0.05,0.02,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.09,0.12,0.01,0.05,0.00,0.06,0.00,0.00,0.02,0.00,0.03,0.00,0.00,0.04,0.07,0.02,0.00,0.05,0.00,0.01,0.00,0.01,0.00,0.01,0.02,0.02,0.00,0.01,0.04,0.00,0.02,0.02,0.04,0.00,0.01,0.00,0.04,0.03,0.03,0.00,0.02,0.00,0.00,0.00,0.00,0.03,0.00,0.02,0.00,0.02,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.05,0.01,0.06,0.05,0.00,0.03,0.02,0.00,0.03,0.03,0.03,0.00,0.00,0.07,0.01,0.03,0.03,0.00,0.01
