0.00,0.46,0.15,0.16,0.28,0.11,0.11,0.00,0.22,0.02,0.07,0.06,0.11,0.09,0.04,0.08,0.13,0.06,0.09,0.07,0.07,0.08,0.08,0.08,0.04,0.03,0.05,0.00,0.03,0.08,0.01,0.04,0.06,0.06,0.05,0.02,0.02,0.05,0.04,0.03,0.04,0.01,0.04,0.02,0.01,0.00,0.01,0.00,0.03,0.04,0.01,0.01,0.04,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.00,0.01,0.03,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.00,0.03,0.02,0.03,0.02,0.02,0.02,0.00,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.00,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.02,0.01,0.01,0.00,0.02,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.02,0.00,0.01,0.00,0.01,0.02,0.02,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.17,0.35,0.26,0.28,0.17,0.14,0.04,0.16,0.00,0.00,0.00,0.12,0.10,0.11,0.00,0.01,0.02,0.06,0.00,0.06,0.00,0.07,0.01,0.07,0.00,0.00,0.03,0.00,0.05,0.01,0.00,0.03,0.03,0.05,0.01,0.05,0.00,0.02,0.01,0.02,0.02,0.04,0.03,0.02,0.04,0.05,0.00,0.01,0.02,0.03,0.00,0.04,0.04,0.01,0.00,0.01,0.02,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.03,0.00,0.03,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.02,0.02,0.00,0.02,0.00,0.00,0.02,0.00,0.02,0.01,0.00,0.00,0.01,0.02,0.02,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.02,0.00,0.01,0.00,0.01,0.01,0.00,0.02,0.02,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.06,0.08,0.09,0.05,0.04,0.00,0.05,0.00,0.03,0.01,0.00,0.02,0.03,0.00,0.02,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.02,0.01,0.00,0.01,0.01,0.01,0.00,0.07,0.02,0.03,0.00,0.01,0.00,0.00,0.00
0.00,0.00,0.00,0.49,0.00,0.22,0.00,0.00,0.00,0.07,0.07,0.05,0.16,0.00,0.00,0.01,0.06,0.05,0.01,0.08,0.06,0.05,0.06,0.07,0.05,0.00,0.05,0.03,0.01,0.04,0.05,0.01,0.02,0.03,0.03,0.00,0.00,0.04,0.00,0.02,0.00,0.04,0.03,0.01,0.04,0.04,0.00,0.00,0.01,0.00,0.02,0.02,0.01,0.03,0.01,0.00,0.03,0.00,0.03,0.00,0.01,0.02,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.01,0.01,0.02,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.02,0.00,0.02,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.02,0.01,0.00,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.02,0.02,0.00,0.01,0.00,0.00,0.01,0.00,0.03,0.00,0.02,0.01,0.00,0.00,0.02,0.00,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.02,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.07,0.00,0.02,0.02,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.07,0.06,0.03,0.02,0.00,0.01,0.01,0.00
0.00,0.00,0.00,0.00,0.47,0.05,0.11,0.25,0.02,0.00,0.14,0.13,0.09,0.04,0.08,0.00,0.07,0.04,0.10,0.00,0.03,0.06,0.05,0.06,0.01,0.04,0.05,0.00,0.06,0.00,0.01,0.03,0.02,0.00,0.01,0.04,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.01,0.04,0.04,0.00,0.00,0.00,0.04,0.02,0.00,0.00,0.00,0.01,0.01,0.00,0.02,0.00,0.00,0.01,0.01,0.02,0.03,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.00,0.02,0.02,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.02,0.01,0.00,0.00,0.02,0.01,0.01,0.02,0.02,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.02,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.02,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.20,0.13,0.07,0.00,0.00,0.01,0.01,0.01,0.00,0.02,0.00,0.02,0.02,0.01,0.02,0.02,0.00,0.00,0.02,0.00,0.02,0.01,0.02,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.10,0.03,0.02,0.04,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.00,0.01,0.01
0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.10,0.00,0.23,0.00,0.00,0.11,0.09,0.14,0.10,0.00,0.03,0.07,0.06,0.00,0.00,0.03,0.00,0.06,0.00,0.00,0.02,0.08,0.12,0.01,0.05,0.02,0.05,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.02,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.02,0.00,0.03,0.00,0.00,0.00,0.02,0.01,0.02,0.00,0.00,0.03,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.02,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.02,0.00,0.00,0.02,0.02,0.01,0.00,0.00,0.02,0.01,0.02,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.02,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.15,0.05,0.01,0.01,0.02,0.06,0.02,0.04,0.02,0.04,0.02,0.01,0.02,0.02,0.01,0.02,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.03,0.02,0.03,0.02,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.02,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.25,0.29,0.14,0.00,0.00,0.00,0.20,0.06,0.11,0.00,0.06,0.07,0.00,0.06,0.00,0.01,0.03,0.01,0.04,0.01,0.00,0.00,0.01,0.04,0.03,0.03,0.00,0.04,0.00,0.00,0.03,0.04,0.04,0.01,0.03,0.04,0.00,0.02,0.00,0.00,0.05,0.01,0.03,0.03,0.00,0.00,0.00,0.03,0.03,0.03,0.02,0.01,0.02,0.02,0.01,0.03,0.03,0.01,0.02,0.02,0.00,0.03,0.00,0.02,0.01,0.02,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.02,0.00,0.00,0.02,0.02,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.02,0.01,0.02,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.02,0.00,0.01,0.02,0.00,0.01,0.00,0.01,0.00,0.02,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.20,0.01,0.01,0.03,0.01,0.06,0.00,0.05,0.03,0.00,0.02,0.03,0.00,0.02,0.03,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.01,0.02,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.02,0.03,0.00,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.00,0.01,0.01,0.00,0.01
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.24,0.07,0.32,0.15,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.02,0.00,0.04,0.04,0.12,0.08,0.00,0.02,0.06,0.04,0.02,0.00,0.00,0.06,0.06,0.00,0.04,0.00,0.04,0.00,0.04,0.01,0.00,0.03,0.02,0.02,0.00,0.04,0.04,0.00,0.00,0.03,0.00,0.04,0.04,0.02,0.01,0.01,0.00,0.02,0.00,0.03,0.00,0.03,0.01,0.00,0.00,0.02,0.00,0.02,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.00,0.02,0.01,0.00,0.01,0.02,0.02,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.08,0.09,0.06,0.00,0.02,0.00,0.02,0.00,0.03,0.00,0.03,0.03,0.01,0.02,0.03,0.00,0.02,0.01,0.00,0.00,0.02,0.00,0.00,0.02,0.01,0.00,0.02,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.03,0.03,0.00,0.03,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.07,0.00,0.00,0.01,0.00,0.01,0.03,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.21,0.10,0.11,0.06,0.09,0.00,0.02,0.10,0.01,0.08,0.05,0.08,0.00,0.00,0.04,0.02,0.04,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.04,0.06,0.05,0.02,0.01,0.02,0.04,0.00,0.00,0.05,0.01,0.00,0.02,0.03,0.03,0.02,0.00,0.01,0.00,0.00,0.03,0.01,0.02,0.01,0.03,0.00,0.00,0.00,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.01,0.01,0.02,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.02,0.02,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.13,0.03,0.05,0.08,0.00,0.00,0.00,0.06,0.03,0.00,0.03,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02,0.00,0.02,0.00,0.01,0.02,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.06,0.00,0.00,0.00,0.01,0.02,0.01,0.01,0.00,0.00,0.00,0.01,0.04,0.04,0.02,0.01,0.00,0.00,0.01,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.12,0.00,0.08,0.12,0.00,0.00,0.08,0.00,0.02,0.00,0.07,0.13,0.04,0.00,0.05,0.00,0.00,0.07,0.07,0.01,0.06,0.04,0.02,0.03,0.01,0.00,0.04,0.01,0.03,0.00,0.01,0.04,0.01,0.00,0.00,0.03,0.02,0.04,0.00,0.01,0.00,0.02,0.03,0.02,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.03,0.00,0.01,0.00,0.01,0.01,0.02,0.02,0.03,0.01,0.02,0.01,0.00,0.00,0.01,0.02,0.02,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.01,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.01,0.02,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.02,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.00,0.02,0.01,0.02,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.11,0.00,0.03,0.05,0.00,0.02,0.04,0.06,0.00,0.00,0.02,0.02,0.00,0.02,0.00,0.00,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.02,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.02,0.00,0.01,0.03,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.16,0.17,0.00,0.14,0.09,0.00,0.02,0.00,0.00,0.01,0.03,0.12,0.00,0.00,0.06,0.02,0.07,0.00,0.00,0.00,0.02,0.07,0.04,0.04,0.06,0.02,0.04,0.02,0.02,0.05,0.00,0.04,0.00,0.03,0.01,0.03,0.03,0.00,0.03,0.00,0.04,0.02,0.04,0.00,0.00,0.03,0.01,0.01,0.01,0.02,0.00,0.00,0.03,0.00,0.03,0.02,0.01,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.02,0.00,0.02,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.02,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.02,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.12,0.01,0.04,0.02,0.00,0.00,0.04,0.02,0.00,0.04,0.03,0.01,0.03,0.02,0.01,0.02,0.00,0.02,0.01,0.00,0.02,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.03,0.00,0.03,0.00,0.03,0.01,0.00,0.00,0.01,0.01,0.01,0.00,0.05,0.00,0.00,0.01,0.00,0.00,0.00,0.01
